train_loss,train_accuracy,test_accuracy
176.61997455866373,1.6118289347148473,1.6175258433593722
173.10009881360477,1.6058418742492788,1.6349185943632363
172.16356106326498,1.6451319585545738,1.6659230635440379
171.71502590428486,1.6801188431502416,1.6250879090132262
171.29790062760537,1.7128605800713208,1.6757537488940477
171.07838617630452,1.7139831539086148,1.6651668569786522
170.94469454926173,1.728015326874792,1.6961713261594538
170.78442245660887,1.7021961286170264,1.7014647721171516
170.6663400247466,1.7083702847221443,1.6825596079825165
170.53090099399802,1.7231508402465172,1.7279320019056406
