,Q_M,Q_h,Q_s,Q_b,Q_f
111,0.6752453869930632,0.5416666666666667,0.7060744611093551,0.7686373223408095,0.8181818181818181
112,0.5424120536597299,0.21250000000000002,0.7002411277760219,0.7686373223408095,0.8181818181818181
113,0.6308009425486187,0.4305555555555556,0.7060744611093551,0.7686373223408095,0.8181818181818181
114,0.5424120536597299,0.21250000000000002,0.7002411277760219,0.7686373223408095,0.8181818181818181
115,0.08068890984323515,-0.9375,0.7019077944426887,0.7583549365916689,0.8181818181818181
116,0.7343070939327916,0.71875,0.704772377776022,0.7110812737061181,0.8181818181818181
117,0.6974120536597299,0.6,0.7002411277760219,0.7686373223408095,0.8181818181818181
118,0.07318890984323514,-0.9583333333333333,0.7060744611093551,0.7583549365916689,0.8181818181818181
119,0.7327453869930634,0.6875,0.7019077944426887,0.7686373223408095,0.8181818181818181
120,0.7466508439327917,0.75,0.7039911277760218,0.7110812737061181,0.8181818181818181
121,0.5077453869930633,0.125,0.7019077944426887,0.7686373223408095,0.8181818181818181
122,0.6629697459674222,0.5096153846153846,0.7087988200837142,0.7686373223408095,0.8181818181818181
123,0.36191205365972995,-0.23958333333333326,0.7019077944426887,0.7686373223408095,0.8181818181818181
124,0.5952453869930632,0.34375,0.7019077944426887,0.7686373223408095,0.8181818181818181
125,0.6910787203263966,0.5833333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
126,0.6660787203263965,0.5208333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
127,0.7160787203263965,0.6458333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
128,0.19774538699306327,-0.6458333333333333,0.6935744611093552,0.7686373223408095,0.8181818181818181
129,0.7712870536597298,0.78125,0.7071161277760218,0.7686373223408095,0.8181818181818181
130,0.0840601219644472,-0.9318181818181819,0.7074002186851128,0.7583549365916689,0.8181818181818181
131,0.10878705365972988,-0.875,0.7071161277760218,0.7686373223408095,0.8181818181818181
132,0.6452453869930632,0.46875,0.7019077944426887,0.7686373223408095,0.8181818181818181
133,0.38635649810417433,-0.18055555555555558,0.7060744611093551,0.7686373223408095,0.8181818181818181
134,0.11196060940166766,-0.8500000000000001,0.7071161277760218,0.7345051010504986,0.8181818181818181
135,0.4641342758819521,0.01388888888888884,0.7060744611093551,0.7686373223408095,0.8181818181818181
136,0.54941205365973,0.22916666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
137,0.6727453869930633,0.5416666666666667,0.6935744611093552,0.7686373223408095,0.8181818181818181
138,0.26566205365972995,-0.4829545454545454,0.7074002186851128,0.7686373223408095,0.8181818181818181
139,0.7285787203263965,0.6770833333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
140,0.12357872032639658,-0.8385416666666667,0.7081577944426887,0.7686373223408095,0.8181818181818181
141,0.24107872032639657,-0.5416666666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
142,0.6815711445688208,0.5568181818181819,0.7074002186851128,0.7686373223408095,0.8181818181818181
143,0.35774538699306324,-0.25,0.7019077944426887,0.7686373223408095,0.8181818181818181
144,0.04886246558517299,-1.0,0.7019077944426887,0.7242227153013581,0.8181818181818181
145,0.6520683036597299,0.484375,0.704772377776022,0.7686373223408095,0.8181818181818181
146,0.17081830365972991,-0.71875,0.704772377776022,0.7686373223408095,0.8181818181818181
147,0.04969579891850623,-1.0,0.7060744611093551,0.7242227153013581,0.8181818181818181
148,0.5910787203263965,0.33333333333333337,0.7019077944426887,0.7686373223408095,0.8181818181818181
149,0.5994120536597298,0.35416666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
150,0.49744776794544415,0.0982142857142857,0.7039911277760218,0.7686373223408095,0.8181818181818181
151,0.2694120536597299,-0.46875,0.6977411277760218,0.7686373223408095,0.8181818181818181
152,0.07649185940166778,-0.9375,0.704772377776022,0.7345051010504986,0.8181818181818181
153,0.8051933036597301,0.8671875,0.704772377776022,0.7686373223408095,0.8181818181818181
154,0.049960950433657836,-1.0,0.7074002186851128,0.7242227153013581,0.8181818181818181
155,0.04969579891850623,-1.0,0.7060744611093551,0.7242227153013581,0.8181818181818181
156,0.20206830365972991,-0.640625,0.704772377776022,0.7686373223408095,0.8181818181818181
157,0.7058175105994582,0.6458333333333333,0.7081577944426887,0.7110812737061181,0.8181818181818181
158,0.08068890984323515,-0.9375,0.7019077944426887,0.7583549365916689,0.8181818181818181
159,0.61191205365973,0.38541666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
160,0.7466508439327917,0.75,0.7039911277760218,0.7110812737061181,0.8181818181818181
161,0.7754008439327915,0.8229166666666666,0.7019077944426887,0.7110812737061181,0.8181818181818181
162,0.7176933036597299,0.6484375,0.704772377776022,0.7686373223408095,0.8181818181818181
163,0.04852913225183958,-1.0,0.7002411277760219,0.7242227153013581,0.8181818181818181
164,0.22024538699306326,-0.59375,0.7019077944426887,0.7686373223408095,0.8181818181818181
165,0.54741205365973,0.22499999999999998,0.7002411277760219,0.7686373223408095,0.8181818181818181
166,0.7487870536597299,0.725,0.7071161277760218,0.7686373223408095,0.8181818181818181
167,0.5202453869930632,0.15625,0.7019077944426887,0.7686373223408095,0.8181818181818181
168,0.7624120536597299,0.7625,0.7002411277760219,0.7686373223408095,0.8181818181818181
169,0.8297758439327916,0.95625,0.7071161277760218,0.7110812737061181,0.8181818181818181
170,0.31191205365972996,-0.36458333333333326,0.7019077944426887,0.7686373223408095,0.8181818181818181
171,0.27741205365972993,-0.44999999999999996,0.7002411277760219,0.7686373223408095,0.8181818181818181
172,0.15206830365972993,-0.765625,0.704772377776022,0.7686373223408095,0.8181818181818181
173,0.6410787203263966,0.45833333333333337,0.7019077944426887,0.7686373223408095,0.8181818181818181
174,0.3506620536597299,-0.265625,0.6977411277760218,0.7686373223408095,0.8181818181818181
175,0.04719579891850628,-1.0,0.6935744611093552,0.7242227153013581,0.8181818181818181
176,0.24894330365972994,-0.5234375,0.704772377776022,0.7686373223408095,0.8181818181818181
177,0.17857872032639655,-0.6979166666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
178,0.22441205365972997,-0.5833333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
179,0.26191205365972997,-0.48958333333333326,0.7019077944426887,0.7686373223408095,0.8181818181818181
180,0.3260191965168728,-0.3303571428571428,0.7039911277760218,0.7686373223408095,0.8181818181818181
181,0.39628705365972994,-0.15625,0.7071161277760218,0.7686373223408095,0.8181818181818181
182,0.78628705365973,0.81875,0.7071161277760218,0.7686373223408095,0.8181818181818181
183,0.7859563994883472,0.8472222222222222,0.7060744611093551,0.7110812737061181,0.8181818181818181
184,0.7379008439327917,0.7291666666666667,0.7019077944426887,0.7110812737061181,0.8181818181818181
185,0.5869120536597299,0.32291666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
186,0.32441205365972997,-0.33333333333333326,0.7019077944426887,0.7686373223408095,0.8181818181818181
187,0.6752453869930632,0.5416666666666667,0.7060744611093551,0.7686373223408095,0.8181818181818181
188,0.7688763393740157,0.7767857142857143,0.7039911277760218,0.7686373223408095,0.8181818181818181
189,0.22024538699306326,-0.59375,0.7019077944426887,0.7686373223408095,0.8181818181818181
190,0.7361165991142753,0.6931818181818181,0.7074002186851128,0.7686373223408095,0.8181818181818181
191,0.8018781166600644,0.8863636363636364,0.7074002186851128,0.7110812737061181,0.8181818181818181
192,0.6827453869930633,0.5625,0.7019077944426887,0.7686373223408095,0.8181818181818181
193,0.7702453869930632,0.78125,0.7019077944426887,0.7686373223408095,0.8181818181818181
194,0.8372758439327916,0.975,0.7071161277760218,0.7110812737061181,0.8181818181818181
195,0.7779008439327917,0.8333333333333334,0.6935744611093552,0.7110812737061181,0.8181818181818181
196,0.07042375832808365,-0.9659090909090908,0.7074002186851128,0.7583549365916689,0.8181818181818181
197,0.18985557650990173,-0.6666666666666667,0.7060744611093551,0.7583549365916689,0.8181818181818181
198,0.6410787203263966,0.45833333333333337,0.7019077944426887,0.7686373223408095,0.8181818181818181
199,0.08193890984323515,-0.9375,0.7081577944426887,0.7583549365916689,0.8181818181818181
200,0.3535787203263966,-0.26041666666666674,0.7019077944426887,0.7686373223408095,0.8181818181818181
201,0.0688356094016678,-0.9583333333333333,0.7081577944426887,0.7345051010504986,0.8181818181818181
202,0.6535787203263965,0.48958333333333337,0.7019077944426887,0.7686373223408095,0.8181818181818181
203,0.7686820939327916,0.8046875,0.704772377776022,0.7110812737061181,0.8181818181818181
204,0.65241205365973,0.48750000000000004,0.7002411277760219,0.7686373223408095,0.8181818181818181
205,0.29941205365972995,-0.39583333333333326,0.7019077944426887,0.7686373223408095,0.8181818181818181
206,0.3569120536597299,-0.25,0.6977411277760218,0.7686373223408095,0.8181818181818181
207,0.20101919651687278,-0.6428571428571428,0.7039911277760218,0.7686373223408095,0.8181818181818181
208,0.7160787203263965,0.6458333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
209,0.6679347809324572,0.5227272727272727,0.7074002186851128,0.7686373223408095,0.8181818181818181
210,0.4202453869930633,-0.09375,0.7019077944426887,0.7686373223408095,0.8181818181818181
211,0.7278175105994582,0.7,0.7098244611093552,0.7110812737061181,0.8181818181818181
212,0.048029132251839635,-1.0,0.6977411277760218,0.7242227153013581,0.8181818181818181
213,0.43080094254861884,-0.06944444444444442,0.7060744611093551,0.7686373223408095,0.8181818181818181
214,0.7438763393740155,0.7142857142857143,0.7039911277760218,0.7686373223408095,0.8181818181818181
215,0.5944120536597299,0.34375,0.6977411277760218,0.7686373223408095,0.8181818181818181
216,0.6952453869930633,0.59375,0.7019077944426887,0.7686373223408095,0.8181818181818181
217,0.7785787203263965,0.8020833333333334,0.7019077944426887,0.7686373223408095,0.8181818181818181
218,0.24107872032639657,-0.5416666666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
219,0.711234177266125,0.6666666666666667,0.6935744611093552,0.7110812737061181,0.8181818181818181
220,0.7343070939327916,0.71875,0.704772377776022,0.7110812737061181,0.8181818181818181
221,0.61878705365973,0.4,0.7071161277760218,0.7686373223408095,0.8181818181818181
222,0.22024538699306326,-0.59375,0.7019077944426887,0.7686373223408095,0.8181818181818181
223,0.25206830365972993,-0.515625,0.704772377776022,0.7686373223408095,0.8181818181818181
224,0.6785787203263967,0.5520833333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
225,0.7292984172960935,0.6761363636363636,0.7074002186851128,0.7686373223408095,0.8181818181818181
226,0.5744120536597299,0.29166666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
227,0.62441205365973,0.41666666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
228,0.6196898314375077,0.4027777777777778,0.7060744611093551,0.7686373223408095,0.8181818181818181
229,0.23673057650990176,-0.55,0.7071161277760218,0.7583549365916689,0.8181818181818181
230,0.42081830365972994,-0.09375,0.704772377776022,0.7686373223408095,0.8181818181818181
231,0.7641508439327915,0.796875,0.6977411277760218,0.7110812737061181,0.8181818181818181
232,0.3542984172960935,-0.26136363636363646,0.7074002186851128,0.7686373223408095,0.8181818181818181
233,0.5162870536597299,0.14375000000000004,0.7071161277760218,0.7686373223408095,0.8181818181818181
234,0.6645683036597299,0.515625,0.704772377776022,0.7686373223408095,0.8181818181818181
235,0.6910787203263966,0.5833333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
236,0.35610557650990177,-0.25,0.7039911277760218,0.7583549365916689,0.8181818181818181
237,0.5369120536597299,0.19791666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
238,0.04852913225183958,-1.0,0.7002411277760219,0.7242227153013581,0.8181818181818181
239,0.7609008439327916,0.7875,0.7002411277760219,0.7110812737061181,0.8181818181818181
240,0.79066205365973,0.8295454545454546,0.7074002186851128,0.7686373223408095,0.8181818181818181
241,0.40066205365972996,-0.140625,0.6977411277760218,0.7686373223408095,0.8181818181818181
242,0.7361165991142753,0.6931818181818181,0.7074002186851128,0.7686373223408095,0.8181818181818181
243,0.6202453869930633,0.40625,0.7019077944426887,0.7686373223408095,0.8181818181818181
244,0.13206711497144025,-0.8125,0.7087988200837142,0.7583549365916689,0.8181818181818181
245,0.48691205365972995,0.07291666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
246,0.7545906250883012,0.7410714285714286,0.7039911277760218,0.7686373223408095,0.8181818181818181
247,0.23019330365972993,-0.5703125,0.704772377776022,0.7686373223408095,0.8181818181818181
248,0.4831620536597299,0.0625,0.7039911277760218,0.7686373223408095,0.8181818181818181
249,0.753023164770841,0.7361111111111112,0.7060744611093551,0.7686373223408095,0.8181818181818181
250,0.7202453869930632,0.65625,0.7019077944426887,0.7686373223408095,0.8181818181818181
251,0.5295906250883013,0.1785714285714286,0.7039911277760218,0.7686373223408095,0.8181818181818181
252,0.1660787203263966,-0.7291666666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
253,0.7410787203263967,0.7083333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
254,0.14894330365972994,-0.7734375,0.704772377776022,0.7686373223408095,0.8181818181818181
255,0.8058175105994583,0.8958333333333334,0.7081577944426887,0.7110812737061181,0.8181818181818181
256,0.6160787203263967,0.39583333333333337,0.7019077944426887,0.7686373223408095,0.8181818181818181
257,0.21191205365972995,-0.6145833333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
258,0.2474477679454442,-0.5267857142857142,0.7039911277760218,0.7686373223408095,0.8181818181818181
259,0.22394330365972995,-0.5859375,0.704772377776022,0.7686373223408095,0.8181818181818181
260,0.6958183036597299,0.59375,0.704772377776022,0.7686373223408095,0.8181818181818181
261,0.10206830365972994,-0.890625,0.704772377776022,0.7686373223408095,0.8181818181818181
262,0.6225851305828067,0.40865384615384615,0.7087988200837142,0.7686373223408095,0.8181818181818181
263,0.28818890984323514,-0.421875,0.7081577944426887,0.7583549365916689,0.8181818181818181
264,0.7216508439327916,0.6875,0.7039911277760218,0.7110812737061181,0.8181818181818181
265,0.07318890984323514,-0.9583333333333333,0.7060744611093551,0.7583549365916689,0.8181818181818181
266,0.16735557650990177,-0.71875,0.6977411277760218,0.7583549365916689,0.8181818181818181
267,0.54894330365973,0.2265625,0.704772377776022,0.7686373223408095,0.8181818181818181
268,0.06818890984323514,-0.96875,0.7019077944426887,0.7583549365916689,0.8181818181818181
269,0.26607872032639657,-0.47916666666666674,0.7019077944426887,0.7686373223408095,0.8181818181818181
270,0.7702453869930632,0.78125,0.7019077944426887,0.7686373223408095,0.8181818181818181
271,0.4252453869930633,-0.08333333333333326,0.7060744611093551,0.7686373223408095,0.8181818181818181
272,0.73741205365973,0.7,0.7002411277760219,0.7686373223408095,0.8181818181818181
273,0.6688763393740156,0.5267857142857143,0.7039911277760218,0.7686373223408095,0.8181818181818181
274,0.7311820939327915,0.7109375,0.704772377776022,0.7110812737061181,0.8181818181818181
275,0.72081830365973,0.65625,0.704772377776022,0.7686373223408095,0.8181818181818181
276,0.3160787203263966,-0.35416666666666674,0.7019077944426887,0.7686373223408095,0.8181818181818181
277,0.24107872032639657,-0.5416666666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
278,0.74941205365973,0.7291666666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
279,0.6952453869930633,0.59375,0.7019077944426887,0.7686373223408095,0.8181818181818181
280,0.7645079867899345,0.7946428571428572,0.7039911277760218,0.7110812737061181,0.8181818181818181
281,0.2509189427350011,-0.5,0.7019077944426887,0.7345051010504986,0.8181818181818181
282,0.5510191965168727,0.2321428571428571,0.7039911277760218,0.7686373223408095,0.8181818181818181
283,0.7301933036597299,0.6796875,0.704772377776022,0.7686373223408095,0.8181818181818181
284,0.24107872032639657,-0.5416666666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
285,0.6285787203263966,0.42708333333333337,0.7019077944426887,0.7686373223408095,0.8181818181818181
286,0.7347758439327916,0.71875,0.7071161277760218,0.7110812737061181,0.8181818181818181
287,0.6369120536597299,0.44791666666666663,0.7019077944426887,0.7686373223408095,0.8181818181818181
288,0.2785787203263966,-0.44791666666666674,0.7019077944426887,0.7686373223408095,0.8181818181818181
289,0.13274538699306326,-0.8125,0.7019077944426887,0.7686373223408095,0.8181818181818181
290,0.08985557650990175,-0.9166666666666667,0.7060744611093551,0.7583549365916689,0.8181818181818181
291,0.4924120536597299,0.08750000000000002,0.7002411277760219,0.7686373223408095,0.8181818181818181
292,0.04943538225183963,-1.0,0.704772377776022,0.7242227153013581,0.8181818181818181
293,0.17024538699306324,-0.71875,0.7019077944426887,0.7686373223408095,0.8181818181818181
294,0.18985557650990173,-0.6666666666666667,0.7060744611093551,0.7583549365916689,0.8181818181818181
295,0.24524538699306325,-0.53125,0.7019077944426887,0.7686373223408095,0.8181818181818181
296,0.6718070939327916,0.5625,0.704772377776022,0.7110812737061181,0.8181818181818181
297,0.18751182650990184,-0.671875,0.704772377776022,0.7583549365916689,0.8181818181818181
298,0.16316205365972994,-0.7395833333333333,0.7081577944426887,0.7686373223408095,0.8181818181818181
299,0.17441205365972995,-0.7083333333333333,0.7019077944426887,0.7686373223408095,0.8181818181818181
300,0.7464953869930633,0.71875,0.7081577944426887,0.7686373223408095,0.8181818181818181
301,0.10652224317656842,-0.875,0.7060744611093551,0.7583549365916689,0.8181818181818181
302,0.4212870536597299,-0.09375,0.7071161277760218,0.7686373223408095,0.8181818181818181
303,0.19894330365972993,-0.6484375,0.704772377776022,0.7686373223408095,0.8181818181818181
304,0.6727453869930633,0.5416666666666667,0.6935744611093552,0.7686373223408095,0.8181818181818181
305,0.6994120536597299,0.6041666666666667,0.7019077944426887,0.7686373223408095,0.8181818181818181
306,0.7124267595420828,0.6323529411764706,0.7106087748348453,0.7686373223408095,0.8181818181818181
307,0.38191205365972997,-0.19270833333333326,0.7081577944426887,0.7686373223408095,0.8181818181818181
308,0.78628705365973,0.81875,0.7071161277760218,0.7686373223408095,0.8181818181818181
