,Q_M,Q_h,num_chord,num_scale,num_diss,Q_s,Comp_M,RR_I,RR_D,H_I_norm,H_D_norm,Q_b,EMD_chord,EMD_scale,EMD_diss,Q_f,num_unison,num_stepwise,num_conjunct,num_disjunct
214,0.024121595602990487,-0.25,36,64,124,0.7039911277760218,0.90625,1.0,1.0,0.3068528194400546,0.30685281944005427,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,223,0,0,0
215,0.4366215956029905,0.4375,56,48,24,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,127,0,0,0
216,0.33662159560299043,0.27083333333333337,80,56,56,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,191,0,0,0
217,0.5366215956029905,0.6041666666666667,64,120,8,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,191,0,0,0
218,-0.27553129291313383,-0.7083333333333333,28,0,164,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.41401020210099737,0.6061820446128979,0.8333333333333334,0.3178421294867191,0.33333333333333337,191,0,0,0
219,-0.2508784043970095,-0.7083333333333333,8,8,80,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,95,0,0,0
220,0.6088491761491139,0.78125,144,112,0,0.704772377776022,0.91015625,1.0,1.0,0.3068528194400547,0.30685281944005494,0.3671625474122363,0.6061820446128979,0.4598047194526616,0.8333333333333334,0.33333333333333337,255,0,0,0
221,0.563849176149114,0.70625,132,188,0,0.7071161277760218,0.921875,1.0,1.0,0.3068528194400544,0.3068528194400544,0.3671625474122363,0.6061820446128979,0.4598047194526616,0.8333333333333334,0.33333333333333337,319,0,0,0
222,-0.17553129291313385,-0.5416666666666667,44,0,148,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.41401020210099737,0.6061820446128979,0.8333333333333334,0.3178421294867191,0.33333333333333337,191,0,0,0
223,-0.07900340439700951,-0.421875,68,8,180,0.704772377776022,0.91015625,1.0,1.0,0.3068528194400547,0.30685281944005494,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,255,0,0,0
224,0.6303715956029904,0.7604166666666666,112,76,4,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,191,0,0,0
225,-0.022006510211817237,-0.30113636363636354,0,164,188,0.7074002186851128,0.9232954545454546,1.0,1.0,0.30685281944005505,0.30685281944005427,0.46004320651667097,0.8333333333333334,0.4598047194526616,0.3178421294867191,0.33333333333333337,351,0,0,0
226,0.36787159560299043,0.32291666666666663,76,68,48,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,191,0,0,0
227,-0.10087840439700949,-0.45833333333333326,28,32,132,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,191,0,0,0
228,0.040788262269657094,-0.22222222222222232,52,80,156,0.7060744611093551,0.9166666666666666,1.0,1.0,0.3068528194400544,0.3068528194400545,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,287,0,0,0
229,0.7250991761491139,0.975,304,16,0,0.7071161277760218,0.921875,1.0,1.0,0.3068528194400544,0.3068528194400544,0.3671625474122363,0.6061820446128979,0.4598047194526616,0.8333333333333334,0.33333333333333337,319,0,0,0
230,0.5819340956029904,0.6796875,152,84,20,0.704772377776022,0.91015625,1.0,1.0,0.3068528194400547,0.30685281944005494,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,255,0,0,0
231,0.4178715956029905,0.40625,60,40,28,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,127,0,0,0
232,0.6070761410575359,0.7215909090909092,180,164,8,0.7074002186851128,0.9232954545454546,1.0,1.0,0.30685281944005505,0.30685281944005427,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,351,0,0,0
233,-0.3905312929131338,-0.8999999999999999,16,0,304,0.7071161277760218,0.921875,1.0,1.0,0.3068528194400544,0.3068528194400544,0.41401020210099737,0.6061820446128979,0.8333333333333334,0.3178421294867191,0.33333333333333337,319,0,0,0
234,-0.3321284043970095,-0.84375,8,16,232,0.704772377776022,0.91015625,1.0,1.0,0.3068528194400547,0.30685281944005494,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,255,0,0,0
235,0.4178715956029905,0.40625,72,84,36,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,191,0,0,0
236,0.7154462876329896,1.0,224,0,0,0.7039911277760218,0.90625,1.0,1.0,0.3068528194400546,0.30685281944005427,0.24389810483161467,0.6061820446128979,0.8333333333333334,0.8333333333333334,0.33333333333333337,223,0,0,0
237,0.39912159560299043,0.375,96,48,48,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.537274644681619,0.6061820446128979,0.4598047194526616,0.3178421294867191,0.33333333333333337,191,0,0,0
238,-0.4659775805461235,-1.0,0,0,160,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.3367787639360492,0.8333333333333334,0.8333333333333334,0.3178421294867191,0.33333333333333337,159,0,0,0
