train_loss,train_accuracy,train_key_accuracy,train_note_accuracy,test_accuracy,test_key_accuracy,test_note_accuracy
77607.98713815336,1.3115621349960918,19.847445084093927,5.51016586966407,0.8318272219239408,27.607589289090207,4.835184779074251
