train_loss,train_accuracy,test_accuracy
135.64182903729971,16.61147902869757,18.661971830985916
133.27599065171347,17.549668874172188,20.422535211267608
130.8916803607865,17.190949227373068,20.422535211267608
130.0553420950023,17.218543046357617,20.422535211267608
129.46543759509686,24.917218543046356,28.080985915492956
128.9036755197578,17.108167770419428,20.422535211267608
129.11994404688713,22.930463576158942,25.96830985915493
128.19495797346508,25.22075055187638,28.433098591549292
128.26421648122016,24.55849889624724,27.2887323943662
127.79881162444751,23.64790286975717,26.408450704225352
127.01265343869963,22.930463576158942,25.088028169014088
124.94930230359,24.282560706401764,27.37676056338028
121.60068857604786,23.427152317880797,16.461267605633804
120.54091945544832,26.93156732891832,29.753521126760564
119.52307596459748,25.634657836644593,28.080985915492956
118.33549743051094,27.207505518763796,25.264084507042256
117.79388661883654,24.282560706401764,16.02112676056338
119.62620645737837,29.746136865342166,27.904929577464788
117.504000953443,30.38079470198676,29.13732394366197
116.46945813038046,25.137969094922735,20.33450704225352
115.95295405890496,29.856512141280355,25.528169014084508
115.19458153075169,24.420529801324502,17.6056338028169
116.98073561513235,24.862030905077262,18.045774647887324
114.64790048444318,25.165562913907287,18.133802816901408
116.69414540049102,28.863134657836643,23.679577464788732
114.75068302133253,28.918322295805737,25.440140845070424
114.57246608978936,27.124724061810156,21.038732394366196
113.65046628706511,30.960264900662253,27.464788732394368
113.60383443079061,31.5121412803532,27.464788732394368
113.22232713059537,26.40728476821192,21.566901408450704
113.26881935346931,25.524282560706403,19.54225352112676
113.0481473718962,28.918322295805737,28.257042253521124
113.20230119539396,26.131346578366443,20.158450704225352
112.23125800720993,24.944812362030905,17.517605633802816
112.00099086578167,25.19315673289183,18.30985915492958
111.2081123260515,24.22737306843267,16.37323943661972
110.93905489052099,24.365342163355407,16.109154929577464
109.94121658399938,24.44812362030905,17.16549295774648
109.12320431481514,24.14459161147903,15.580985915492956
108.60879110042302,24.44812362030905,16.37323943661972
107.38693936801856,24.724061810154527,17.077464788732392
107.11773488635109,23.70309050772627,14.612676056338028
108.52121819348798,23.344370860927153,14.964788732394366
105.74379795434929,23.178807947019866,14.876760563380282
105.0274302510042,23.979028697571746,15.845070422535212
105.19482206650788,24.806843267108167,16.285211267605636
103.9780987198095,24.724061810154527,15.757042253521128
106.46454326687233,24.337748344370862,15.669014084507044
106.40938503318836,24.69646799116998,15.669014084507044
105.69024432083917,25.441501103752763,18.221830985915492
104.2038151175375,24.089403973509935,15.404929577464788
102.19977219577228,26.51766004415011,18.397887323943664
103.01170278792935,25.027593818984545,17.781690140845072
102.2059929092666,27.53863134657837,20.422535211267608
100.3788700469193,25.74503311258278,18.221830985915492
99.95294494779101,25.965783664459163,18.573943661971832
98.9304204525219,27.53863134657837,21.30281690140845
99.33589808432947,25.91059602649007,17.077464788732392
96.31448679287283,30.491169977924944,25.440140845070424
96.93188203829119,29.828918322295806,22.27112676056338
94.70079416323394,29.05629139072848,21.214788732394364
97.74801076477438,29.111479028697573,20.33450704225352
98.59523258225748,32.80905077262693,26.320422535211268
97.72594263654439,32.20198675496689,22.799295774647888
96.01979968598157,29.194260485651213,22.359154929577464
97.67221103949355,32.72626931567329,25.528169014084508
96.26651329635864,33.22295805739514,26.936619718309856
97.15422868489894,29.332229580573955,24.471830985915492
98.31147388699243,36.86534216335541,31.426056338028168
99.74651433994609,30.518763796909493,24.031690140845072
97.82277415806635,31.263796909492275,23.591549295774648
96.47043485424318,30.4635761589404,23.151408450704224
97.44287056302178,29.55298013245033,22.62323943661972
98.81245551956448,30.049668874172188,24.735915492957748
97.46393825979682,30.242825607064017,23.06338028169014
98.20954236088113,34.2439293598234,27.72887323943662
99.08367483581726,34.2439293598234,27.55281690140845
98.91594802050128,30.21523178807947,23.767605633802816
97.60073519327922,33.02980132450331,25.96830985915493
98.14908300548245,30.21523178807947,25.0
98.81646709320032,22.985651214128037,16.19718309859155
98.00190901227798,30.160044150110377,24.20774647887324
96.39168983072575,25.634657836644593,19.19014084507042
96.22899116457825,26.51766004415011,18.661971830985916
93.9438970580638,29.221854304635762,23.679577464788732
96.33289642649378,27.1523178807947,18.485915492957748
95.42633001767247,32.80905077262693,26.936619718309856
95.38523688703214,32.31236203090508,26.936619718309856
95.50332171915632,28.44922737306843,19.454225352112676
92.52513494646354,28.44922737306843,21.30281690140845
92.93051882029792,27.92494481236203,20.246478873239436
90.83953647903122,27.179911699779247,18.926056338028168
91.8934677255946,30.9878587196468,23.591549295774648
93.04758599371694,30.656732891832227,22.711267605633804
89.64432858102512,27.84216335540839,18.485915492957748
90.24520765134828,29.221854304635762,20.246478873239436
91.32850803247845,29.028697571743926,19.982394366197184
91.48822502252305,30.38079470198676,22.007042253521128
92.89693006394904,30.187637969094922,19.982394366197184
90.129498538539,30.4635761589404,22.359154929577464
91.30802964413213,31.153421633554085,21.742957746478872
89.86435040674867,32.06401766004415,23.591549295774648
91.9935936573819,28.835540838852097,19.8943661971831
91.17006730776103,28.228476821192057,19.806338028169016
89.80070901715699,30.601545253863133,22.359154929577464
89.27276317717596,30.187637969094922,22.095070422535212
91.93843721146769,31.153421633554085,20.070422535211268
89.10016978578642,31.043046357615893,23.41549295774648
89.48207327013924,30.104856512141282,20.246478873239436
90.74206936482103,30.435982339955846,21.12676056338028
92.06834837022636,33.609271523178805,23.503521126760564
89.2382334314198,31.870860927152318,24.295774647887324
88.67887980575185,31.153421633554085,21.214788732394364
89.2977541605868,31.42935982339956,22.799295774647888
89.453825346719,32.14679911699779,25.0
88.06674978751985,32.31236203090508,24.295774647887324
88.54738109884045,31.95364238410596,23.06338028169014
90.09808750199302,30.932671081677704,21.566901408450704
89.00826622504327,26.93156732891832,20.598591549295776
86.60753855799577,26.158940397350992,17.781690140845072
86.68915302047714,26.71081677704194,18.75
87.28066562339367,26.73841059602649,18.221830985915492
86.39220139648883,28.118101545253865,20.246478873239436
86.97798657987917,29.415011037527595,19.718309859154928
87.18375895536016,29.249448123620308,20.68661971830986
87.10489586144982,30.049668874172188,20.598591549295776
86.15880015138389,28.697571743929362,19.806338028169016
87.4100011212027,30.242825607064017,21.038732394366196
88.36283912032192,29.05629139072848,19.366197183098592
86.36164725386345,30.601545253863133,21.919014084507044
85.62325655125703,29.083885209713024,20.33450704225352
86.30293018068556,30.187637969094922,21.12676056338028
87.39692349825054,28.532008830022075,21.30281690140845
87.8170300678217,30.684326710816777,21.214788732394364
86.4486831287957,31.70529801324503,21.654929577464788
85.62034450458097,30.29801324503311,21.390845070422536
85.63359519517759,29.8841059602649,22.44718309859155
86.75801223046368,31.59492273730684,22.975352112676056
86.16553098971526,31.153421633554085,22.27112676056338
85.49501064362093,29.718543046357617,20.33450704225352
86.24252965667152,31.567328918322296,21.830985915492956
85.42427468647264,28.33885209713024,21.038732394366196
86.29791184926465,33.30573951434879,24.471830985915492
86.0794044387719,31.95364238410596,23.41549295774648
84.84194245014251,30.684326710816777,20.950704225352112
84.93029665526387,31.29139072847682,22.535211267605636
85.14296904861159,31.539735099337747,23.06338028169014
86.32681994956164,30.29801324503311,20.774647887323944
86.06357689354834,30.160044150110377,19.806338028169016
84.91379710426554,29.47019867549669,19.806338028169016
84.28813759039437,30.4635761589404,20.246478873239436
84.64258442266977,30.739514348785875,21.038732394366196
85.74832261495646,30.4635761589404,21.390845070422536
85.34660979709219,31.70529801324503,23.239436619718308
85.90402708017814,31.59492273730684,25.440140845070424
86.04661549930091,30.160044150110377,25.440140845070424
85.37407500233265,31.09823399558499,23.327464788732392
84.2150864462139,32.78145695364238,26.056338028169012
85.50703032231993,31.981236203090507,25.792253521126764
84.11206202947587,33.27814569536424,28.87323943661972
86.16397968239875,32.25717439293598,23.503521126760564
85.41323370129491,31.788079470198678,25.264084507042256
84.35980046639544,32.72626931567329,24.295774647887324
84.48762423786452,32.671081677704194,24.823943661971832
85.58575318654674,32.14679911699779,22.799295774647888
83.6067474110769,32.588300220750554,25.0
83.0124266808483,31.981236203090507,25.088028169014088
84.51675492212257,32.97461368653421,25.0
84.36944804327297,32.39514348785872,24.20774647887324
84.1383284968287,35.430463576158935,26.848591549295776
85.33922840124514,30.656732891832227,23.8556338028169
86.13878149961654,31.015452538631344,22.44718309859155
85.27197158283052,28.311258278145697,20.68661971830986
86.06368322284996,27.84216335540839,19.454225352112676
86.78009645202722,32.0364238410596,25.704225352112676
85.68462297622676,30.435982339955846,21.654929577464788
85.48327720539629,29.80132450331126,23.679577464788732
84.1408379991088,29.525386313465784,22.007042253521128
84.73747525856986,27.676600441501105,22.975352112676056
84.53412708468987,30.160044150110377,23.679577464788732
84.39694866883228,32.33995584988962,25.616197183098592
83.12229578367744,33.6644591611479,27.640845070422536
82.87951494041934,34.216335540838855,25.704225352112676
83.33950689188501,31.456953642384107,23.41549295774648
83.72020235971274,31.09823399558499,25.264084507042256
83.1930080157823,31.484547461368656,22.799295774647888
84.13532522329432,33.526490066225165,24.295774647887324
83.18801747724073,31.346578366445915,23.503521126760564
84.16195648412464,31.760485651214125,24.031690140845072
84.0605637020328,32.94701986754967,24.55985915492958
82.84852285753374,34.93377483443709,26.848591549295776
83.72472444450712,31.815673289183223,23.679577464788732
