train_loss,train_accuracy,train_key_accuracy,train_note_accuracy,test_accuracy,test_key_accuracy,test_note_accuracy
133467.37352057415,1.3730071630025609,18.83149833020616,5.469312375355495,1.0186102435741347,27.361822155339954,4.932735426008969
127812.67622215963,1.2830149362585677,19.49021738321513,5.778330145641545,0.5580804452544257,27.198481537216708,4.956934036101302
