,Q_M,Q_h,num_chord,num_scale,num_diss,Q_s,Comp_M,RR_I,RR_D,H_I_norm,H_D_norm,Q_b,EMD_chord,EMD_scale,EMD_diss,Q_f,num_unison,num_stepwise,num_conjunct,num_disjunct
216,0.5977453869930631,0.35416666666666663,38,36,22,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
217,0.7487341772661249,0.7604166666666666,50,46,0,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,95,0,0,0
218,0.22691205365972986,-0.5729166666666667,16,6,74,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
219,0.68691205365973,0.5833333333333333,32,8,8,0.6810744611093551,0.7916666666666666,1.0,1.0,0.3068528194400546,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,47,0,0,0
220,0.8385743996747295,1.0,128,0,0,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.6769490524158073,1.818546133838694,2.0,2.0,0.8181818181818181,127,0,0,0
221,0.7934008439327915,0.86875,118,42,0,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,159,0,0,0
222,0.15191205365972987,-0.7604166666666667,4,10,82,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
223,0.2756620536597299,-0.453125,20,20,88,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
224,0.7695675105994582,0.8125,60,36,0,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,95,0,0,0
225,0.4894120536597299,0.07954545454545459,74,28,74,0.7011502186851127,0.8920454545454546,1.0,1.0,0.3068528194400547,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,175,0,0,0
226,0.6060787203263966,0.375,42,32,22,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
227,0.3394120536597299,-0.29166666666666674,16,24,56,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
228,0.5183009425486188,0.1527777777777778,68,20,56,0.6991300166649107,0.8819444444444444,1.0,1.0,0.30685281944005494,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,143,0,0,0
229,0.6874120536597299,0.575,48,104,8,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,159,0,0,0
230,0.7256620536597298,0.671875,68,52,8,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
231,0.7685258439327916,0.8125,40,24,0,0.688366127776022,0.828125,1.0,1.0,0.3068528194400548,0.3068528194400548,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,63,0,0,0
