train_loss,train_accuracy,train_key_accuracy,train_note_accuracy,test_accuracy,test_key_accuracy,test_note_accuracy
13466.731186175783,0.9279943721631623,13.12307525360814,4.697036030878264,0.939964760774053,13.435522047202413,4.702092423566421
