train_loss,train_accuracy,test_accuracy
114.85083097905394,22.433774834437088,13.996478873239438
94.64064304045742,24.88962472406181,17.253521126760564
89.73592728503522,25.30353200883002,17.16549295774648
88.0750931880422,25.165562913907287,17.253521126760564
86.82033197142717,24.834437086092713,17.517605633802816
85.53733685244585,24.420529801324502,17.16549295774648
84.765978463955,24.420529801324502,16.19718309859155
84.08064266821991,24.69646799116998,16.461267605633804
83.33978492612877,25.22075055187638,17.341549295774648
82.61804788846463,25.579470198675498,18.133802816901408
81.7861923845337,25.938189845474614,18.485915492957748
81.27875382824254,25.938189845474614,17.95774647887324
80.42494240344044,26.683222958057396,18.397887323943664
80.00386473270399,26.683222958057396,19.102112676056336
80.03319099096079,26.32450331125828,18.30985915492958
79.7749273258424,25.800220750551876,17.429577464788732
79.52563745578722,25.33112582781457,17.16549295774648
78.87571189397325,25.441501103752763,17.693661971830984
78.59072640950659,25.551876379690945,18.30985915492958
78.16133787769765,25.74503311258278,18.75
78.0258078266763,25.551876379690945,18.30985915492958
77.73932397989408,25.496688741721858,19.014084507042252
77.62980052432607,25.551876379690945,18.221830985915492
77.23911001298222,25.579470198675498,17.95774647887324
76.95027033915181,25.496688741721858,17.95774647887324
76.70853509715506,25.441501103752763,18.045774647887324
76.5068076426932,25.496688741721858,18.221830985915492
76.42805417944929,26.379690949227374,18.926056338028168
76.81972977048939,27.593818984547465,18.573943661971832
76.14284489113128,27.041942604856512,19.19014084507042
76.58464461430493,26.655629139072843,18.661971830985916
75.92872236333491,27.31788079470199,19.630281690140844
75.88171055441397,28.2560706401766,21.47887323943662
75.96077773721504,28.835540838852097,22.007042253521128
75.67966528619743,28.421633554083886,21.830985915492956
75.43454216002294,29.55298013245033,23.503521126760564
75.60177519219735,27.704194260485654,23.239436619718308
75.6545766165687,27.95253863134658,21.919014084507044
75.1451142470515,28.090507726269315,21.742957746478872
75.22191042739838,28.97350993377483,22.007042253521128
75.33048318699002,27.566225165562912,19.014084507042252
74.83868741946266,28.807947019867548,19.806338028169016
75.18850572148546,28.918322295805737,20.246478873239436
75.38954863457808,29.194260485651213,20.598591549295776
75.093830545832,31.567328918322296,24.295774647887324
74.90501366107769,30.739514348785875,22.535211267605636
74.7780597075406,29.856512141280355,22.711267605633804
74.62793746547744,29.856512141280355,21.47887323943662
75.16777551313123,30.4635761589404,22.183098591549296
75.156632985151,30.932671081677704,21.566901408450704
75.10038916439942,31.18101545253863,22.359154929577464
74.56583690900533,30.9878587196468,22.095070422535212
74.26123115472082,30.932671081677704,22.62323943661972
74.12056046526229,29.44260485651214,21.830985915492956
73.86881490248359,28.55960264900662,20.158450704225352
73.96143871959713,28.725165562913908,21.566901408450704
73.84060586053168,29.13907284768212,21.566901408450704
74.07343975179607,28.863134657836643,20.598591549295776
74.35799490629385,29.111479028697573,21.830985915492956
73.96307935655885,29.304635761589402,22.007042253521128
73.6191617362497,28.532008830022075,21.30281690140845
73.46435599859863,27.897350993377483,20.070422535211268
73.61886604606278,29.083885209713024,20.774647887323944
73.34736816680413,28.200883002207505,20.246478873239436
73.2857128569472,28.33885209713024,19.630281690140844
73.27640229308356,28.697571743929362,21.038732394366196
72.77971168267467,29.028697571743926,22.007042253521128
72.5720202359297,29.415011037527595,23.239436619718308
72.4703894414466,30.353200883002206,23.943661971830984
71.92837799444706,30.242825607064017,24.119718309859156
72.01964738239933,30.408388520971304,23.239436619718308
72.16310578475277,30.849889624724064,23.679577464788732
72.22680331098418,31.484547461368656,24.471830985915492
72.59249204736469,31.374172185430467,24.823943661971832
72.01876747317701,31.18101545253863,25.088028169014088
72.08736566978965,31.567328918322296,25.704225352112676
72.03629750263552,31.20860927152318,25.088028169014088
71.84986830105458,31.263796909492275,23.06338028169014
72.07227821632968,31.29139072847682,21.47887323943662
71.83663138892827,32.33995584988962,23.8556338028169
71.61686960842076,30.132450331125828,23.06338028169014
71.36583262155321,32.671081677704194,21.919014084507044
71.66266291328735,34.57505518763797,24.119718309859156
71.44287603597955,33.33333333333333,23.679577464788732
71.34874302612633,31.981236203090507,22.095070422535212
71.77897223869029,33.69205298013245,23.06338028169014
71.6997038780209,33.25055187637969,24.55985915492958
71.49754517386475,34.13355408388521,25.792253521126764
71.52054295593149,34.46467991169978,25.352112676056336
71.48695676406432,32.89183222958057,24.735915492957748
71.52729436342737,33.00220750551877,24.471830985915492
71.50314756234856,32.78145695364238,24.383802816901408
71.706051187769,33.27814569536424,25.088028169014088
71.35885736438823,34.8233995584989,25.088028169014088
71.77964498880061,35.237306843267106,25.176056338028168
71.00274814805385,33.38852097130243,25.792253521126764
70.91618592035587,33.69205298013245,25.088028169014088
71.02227092450596,35.01655629139073,26.58450704225352
70.89545266061101,33.96799116997792,27.640845070422536
70.0360014609732,35.04415011037528,28.257042253521124
70.07737625657677,34.8233995584989,25.96830985915493
70.07011608226458,35.375275938189844,26.056338028169012
69.97765656254745,35.01655629139073,25.440140845070424
70.54285948938184,35.65121412803532,26.408450704225352
69.99918051180153,35.154525386313466,27.816901408450708
69.38779923608638,34.2439293598234,26.23239436619718
69.78920644838067,34.519867549668874,26.76056338028169
69.48749285603371,36.037527593818986,27.37676056338028
68.72881736853881,35.292494481236204,27.2887323943662
68.54367149425005,34.16114790286976,26.320422535211268
68.47286919871482,34.85099337748344,27.904929577464788
68.6315510705093,34.216335540838855,26.76056338028169
68.553332158806,35.430463576158935,27.72887323943662
68.46540375424749,35.375275938189844,28.609154929577464
69.0015676957278,37.05849889624724,29.049295774647888
68.52171976160672,36.00993377483444,28.345070422535212
68.26677009409353,35.8719646799117,29.13732394366197
68.27032155669406,33.11258278145696,27.55281690140845
68.13217039699555,32.643487858719645,27.200704225352112
67.76633326732,32.28476821192053,27.2887323943662
68.11998304193803,34.68543046357616,27.200704225352112
68.66360613884633,33.88520971302428,27.816901408450708
68.14304044425103,33.74724061810154,27.55281690140845
68.19578046382715,33.91280353200883,29.049295774647888
67.73165148732416,35.40286975717439,29.225352112676056
68.18137030400307,34.65783664459161,28.609154929577464
67.49185380352557,34.13355408388521,28.257042253521124
67.61822149367441,32.86423841059602,27.200704225352112
67.98508127907749,36.092715231788084,28.257042253521124
67.33772414444857,35.67880794701987,27.992957746478876
67.23307889997072,36.258278145695364,28.87323943661972
66.98667743956553,35.84437086092716,29.13732394366197
67.7227195781057,36.3962472406181,27.464788732394368
67.10785619512806,34.90618101545254,26.056338028169012
67.54485384077721,35.67880794701987,26.320422535211268
67.1388218798268,35.32008830022075,25.528169014084508
67.24182784954263,33.27814569536424,25.880281690140844
66.99028948106108,34.74061810154526,27.37676056338028
67.46664617396522,35.76158940397351,26.76056338028169
66.89526322842872,37.168874172185426,28.785211267605632
66.82395262290753,38.63134657836645,29.841549295774648
66.75860364116278,37.996688741721854,30.193661971830988
66.90821469573689,38.21743929359823,30.545774647887324
66.88761971392557,39.04525386313466,30.897887323943664
67.20367258236492,39.790286975717436,31.073943661971832
67.37489670344873,40.2869757174393,31.426056338028168
68.60533992639587,39.624724061810156,33.274647887323944
68.96230664473981,40.14900662251656,32.57042253521127
68.78883464977567,39.0728476821192,31.338028169014088
67.59184019975106,40.14900662251656,33.186619718309856
68.04358330587227,37.5551876379691,29.841549295774648
67.08156048886234,39.32119205298013,32.65845070422535
67.60502707007682,37.25165562913907,31.338028169014088
67.68275785523407,39.569536423841065,32.3943661971831
67.15076809938599,38.52097130242826,32.482394366197184
67.25293342855996,39.26600441501103,32.3943661971831
67.16811457779701,39.0728476821192,32.65845070422535
66.72672195496621,39.04525386313466,31.514084507042256
66.56831482018248,38.13465783664459,31.954225352112676
66.46948692211438,40.42494481236203,31.866197183098592
66.26668898813013,40.2869757174393,31.954225352112676
66.13217196201846,39.04525386313466,32.04225352112676
66.75039117595566,39.26600441501103,31.778169014084508
67.00809531218727,37.74834437086093,31.338028169014088
66.27212049606227,39.29359823399559,30.897887323943664
66.05269592392835,37.27924944812362,31.25
66.05135811958093,39.43156732891832,31.25
65.71215453927242,37.003311258278146,31.602112676056336
65.69378587286477,37.94150110375276,31.25
65.88067972990093,38.52097130242826,32.3943661971831
65.53528511429221,38.99006622516556,31.954225352112676
65.35616476120545,39.32119205298013,31.954225352112676
65.99134393769597,39.21081677704194,32.482394366197184
65.95446285551104,38.27262693156733,31.161971830985912
65.35935481760784,38.24503311258278,31.778169014084508
64.57083196317156,37.913907284768214,31.25
65.05099003056493,37.19646799116998,31.954225352112676
64.46397703537156,39.1280353200883,31.161971830985912
65.00510049865966,38.68653421633554,31.514084507042256
65.54604707038148,38.741721854304636,33.45070422535211
64.26808181478982,39.707505518763796,31.602112676056336
65.18433882541112,38.32781456953642,30.897887323943664
64.63360850054711,38.10706401766004,29.929577464788732
64.94384010312044,37.72075055187638,30.28169014084507
64.89443860870476,38.68653421633554,29.66549295774648
65.6032344632235,38.41059602649007,30.1056338028169
64.20904755337341,36.64459161147903,28.69718309859155
65.02679754973256,37.913907284768214,30.1056338028169
65.36930145975387,35.59602649006622,27.816901408450708
66.13531466578466,34.16114790286976,26.936619718309856
65.49806307459856,35.45805739514349,28.169014084507044
66.36778717592824,33.38852097130243,27.200704225352112
66.2631261449359,34.8233995584989,27.464788732394368
66.1778001229811,35.84437086092716,27.640845070422536
66.13089030158027,33.00220750551877,27.37676056338028
65.59991821530275,37.25165562913907,29.313380281690144
65.72411092393293,36.36865342163355,28.9612676056338
64.8846043501574,37.886313465783665,29.313380281690144
65.07751843285939,37.224061810154524,28.257042253521124
65.41587366586153,36.230684326710815,29.13732394366197
66.44220378592662,37.224061810154524,29.225352112676056
66.62734214847885,37.030905077262695,29.225352112676056
67.60940748461086,36.120309050772626,27.992957746478876
66.04679092340585,35.48565121412803,28.257042253521124
